year,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,pick,pickround,picktotal,wonderlic,nflgrade,picked?
2015,6,2,74,339,0,0,5.64,0,0,4.65,7.99,30.5,95,34,0,0,0,0,0,6.4,0
2015,6,4,76,315,0,0,5.39,0,0,4.7,8.04,29,94,17,0,0,0,0,0,5.3,0
2015,5,11,71,199,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5.4,0
2015,6,5,77,245,0,0,4.84,0,0,4.6,0,33,114,0,0,0,0,0,0,5.2,0
2015,6,4,76,321,0,0,5.12,0,0,4.76,7.92,29.5,105,35,0,0,0,0,0,5,0
2015,5,11,71,218,0,0,4.57,0,0,0,0,30.5,115,0,0,0,0,0,0,5.2,0
2015,6,2,74,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0
2015,5,10,70,187,0,0,4.45,0,0,4.26,6.96,36,124,18,0,0,0,0,0,5.6,0
2015,5,10,70,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0
2015,6,0,72,196,0,0,4.42,0,0,4.15,0,39,122,10,0,0,0,0,0,5.7,0
2015,6,6,78,338,0,0,5.27,0,0,4.79,7.95,32,109,26,0,0,0,0,0,5.3,0
2015,6,5,77,271,0,0,4.74,0,0,4.28,7.07,34,121,24,0,0,0,0,0,5.6,0
2015,6,0,72,195,0,0,4.6,0,0,3.96,6.97,36.5,124,15,0,0,0,0,0,4.9,0
2015,6,4,76,274,0,0,4.83,0,0,4.66,7.42,29,113,23,0,0,0,0,0,5.5,0
2015,6,0,72,236,0,0,4.88,0,0,0,7.66,35,120,25,0,0,0,0,0,5.3,0
2015,6,2,74,217,0,0,4.44,0,0,0,0,42,123,0,0,0,0,0,0,5.8,0
2015,6,1,73,304,0,0,5.19,0,0,4.71,7.78,30,106,29,0,0,0,0,0,5.2,0
2015,6,0,72,189,0,0,4.5,0,0,0,0,33,118,0,0,0,0,0,0,5.3,0
2015,6,1,73,221,0,0,4.53,0,0,0,0,0,124,0,0,0,0,0,0,5.5,0
2015,6,2,74,249,0,0,4.91,0,0,0,0,30.5,112,20,0,0,0,0,0,5.4,0
2015,6,4,76,250,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
2015,6,0,72,228,0,0,4.64,0,0,4.08,6.99,33.5,117,0,0,0,0,0,0,6,0
2015,6,5,77,324,0,0,0,0,0,4.92,0,29,97,29,0,0,0,0,0,5.5,0
2015,6,6,78,263,0,0,4.98,0,0,4.54,0,30.5,110,19,0,0,0,0,0,4.8,0
2015,6,3,75,323,0,0,5.33,0,0,4.87,8.17,31.5,103,25,0,0,0,0,0,5.6,0
2015,6,7,79,269,0,0,4.91,0,0,4.48,7.32,32.5,117,24,0,0,0,0,0,5.1,0
2015,6,1,73,290,0,0,4.96,0,0,4.3,7.4,32,105,0,0,0,0,0,0,5.3,0
2015,6,2,74,246,0,0,0,0,0,0,0,42.5,132,26,0,0,0,0,0,5.2,0
2015,6,5,77,251,0,0,4.83,0,0,4.37,7.59,36.5,121,0,0,0,0,0,0,5.4,0
2015,5,11,71,222,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,5.2,0
2015,6,3,75,247,0,0,4.82,0,0,4.26,7.07,37.5,109,14,0,0,0,0,0,0,0
2015,6,4,76,251,0,0,4.79,0,0,4.57,0,35,120,20,0,0,0,0,0,5.6,0
2015,6,6,78,238,0,0,4.46,0,0,4.25,7.07,37,125,12,0,0,0,0,0,5.4,0
2015,6,5,77,319,0,0,5.25,0,0,4.78,7.91,27,103,25,0,0,0,0,0,5.4,0
2015,6,4,76,247,0,0,4.99,0,0,4.31,7.2,32.5,110,17,0,0,0,0,0,5,0
2015,6,0,72,186,0,0,4.31,0,0,4.39,7.06,38,122,19,0,0,0,0,0,6.2,0
2015,5,11,71,193,0,0,4.44,0,0,4.18,6.97,34.5,118,0,0,0,0,0,0,5.1,0
2015,6,3,75,215,0,0,4.35,0,0,4.14,6.92,36.5,123,23,0,0,0,0,0,6.2,0
2015,5,9,69,183,0,0,4.63,0,0,0,0,35.5,121,18,0,0,0,0,0,5.3,0
2015,5,11,71,197,0,0,4.59,0,0,4.11,6.95,37,128,15,0,0,0,0,0,0,0
2015,6,5,77,327,0,0,5.34,0,0,5.15,0,26,97,27,0,0,0,0,0,5.6,0
2015,6,1,73,230,0,0,4.48,0,0,4.46,7.16,33.5,117,16,0,0,0,0,0,5.3,0
2015,6,5,77,302,0,0,4.97,0,0,4.53,7.59,29.5,106,0,0,0,0,0,0,7.4,0
2015,6,4,76,249,0,0,4.78,0,0,4.37,0,34.5,117,17,0,0,0,0,0,5.8,0
2015,6,0,72,194,0,0,4.57,0,0,4.28,7.08,40,132,12,0,0,0,0,0,6,0
2015,5,7,67,195,0,0,4.49,0,0,4.12,6.84,33.5,119,18,0,0,0,0,0,5.2,0
2015,6,0,72,245,0,0,4.77,0,0,4.2,7.21,37,119,22,0,0,0,0,0,5.1,0
2015,6,2,74,205,0,0,4.58,0,0,4.22,6.94,36,125,0,0,0,0,0,0,4.6,0
2015,6,2,74,237,0,0,4.77,0,0,4.51,0,35,111,23,0,0,0,0,0,5.4,0
2015,6,4,76,231,0,0,4.97,0,0,4.36,7.16,28.5,103,0,0,0,0,0,0,6.5,0
2015,6,2,74,211,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5,0
2015,6,3,75,300,0,0,5.07,0,0,4.56,7.73,26.5,100,34,0,0,0,0,0,5.7,0
2015,6,1,73,226,0,0,4.61,0,0,4.22,7.19,36,117,22,0,0,0,0,0,5.7,0
2015,5,11,71,223,0,0,4.6,0,0,4.14,7.08,41,121,25,0,0,0,0,0,5.3,0
2014,6,1,73,195,0,0,4.5,0,0,4.08,6.8,30.5,117,4,6,0,16,176,0,5.2,0
2014,6,1,73,212,0,0,4.56,0,0,4.3,6.82,39.5,123,14,2,0,21,53,0,6,0
2014,6,1,73,220,0,0,4.54,0,0,4.51,7.05,38,123,0,4,0,14,110,0,4.9,0
2014,5,9,69,187,0,0,4.61,0,0,4.15,0,35.5,117,13,5,0,19,147,0,5.1,0
2014,6,5,77,265,0,0,4.74,0,0,4.3,7.42,33,118,28,2,0,17,49,0,5.4,0
2014,5,10,70,225,0,0,4.82,0,0,4.49,7.24,29.5,106,20,0,0,0,0,0,5.2,0
2014,5,8,68,173,0,0,4.26,0,0,4.06,6.86,38,122,20,4,0,1,97,0,5.4,0
2014,6,2,74,302,0,0,5.36,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0
2014,6,1,73,218,0,0,4.48,0,0,4.46,7.07,38,121,19,0,0,0,0,0,5.1,0
2014,6,3,75,252,0,0,0,0,0,0,0,0,0,0,2,0,18,50,0,5.5,0
2014,6,0,72,201,0,0,4.66,0,0,4.15,6.97,34,113,0,0,0,0,0,0,5.2,0
2014,6,5,77,255,0,0,4.66,0,0,4.19,6.82,34.5,119,15,1,0,9,9,0,6.6,0
2014,6,1,73,237,0,0,4.64,0,0,4.35,7.24,35,123,22,5,0,28,156,0,5.4,0
2014,5,11,71,198,0,0,4.43,0,0,3.94,6.69,38.5,122,7,1,0,12,12,0,5.9,0
2014,5,11,71,182,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5.2,0
2014,6,5,77,240,0,0,4.61,0,0,4.39,7.33,32.5,119,13,1,0,28,28,0,6.4,0
2014,5,11,71,195,0,0,4.63,0,0,4.38,6.94,40.5,122,10,5,0,20,148,0,5.2,0
2014,5,10,70,193,0,0,4.71,0,0,4.22,7.08,35.5,117,15,5,0,24,152,0,5.2,0
2014,5,9,69,212,0,0,4.67,0,0,0,0,29,106,24,0,0,0,0,0,5,0
2014,6,4,76,302,0,0,4.97,0,0,4.44,7.37,32,114,22,2,0,3,35,0,5.5,0
2014,6,4,76,256,0,0,0,0,0,0,0,0,0,0,8,0,6,230,0,5.1,0
2014,6,2,74,223,0,0,4.63,0,0,4.5,7.15,32,121,13,6,0,21,181,0,5.2,0
2014,6,3,75,310,0,0,5.18,0,0,4.66,8.26,29,109,42,4,0,15,111,0,5.3,0
2014,6,4,76,298,0,0,5.3,0,0,4.61,7.44,25,101,21,0,0,0,0,0,4.8,0
2014,5,11,71,248,0,0,4.83,0,0,4.27,7.18,31,114,27,3,0,13,77,0,5.6,0
2014,6,5,77,232,0,0,4.93,0,0,4.21,7.08,32.5,115,0,1,0,3,3,0,6.4,0
2014,6,0,72,204,0,0,4.59,0,0,4.31,7.04,35,116,18,4,0,32,128,0,5.1,0
2014,6,2,74,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0
2014,6,4,76,206,0,0,4.73,0,0,0,0,0,0,12,0,0,0,0,0,5.2,0
2014,6,1,73,222,0,0,4.84,0,0,4.23,7.33,30.5,106,0,7,0,21,213,0,5.4,0
2014,6,1,73,250,0,0,4.76,0,0,4.3,7.25,37.5,122,23,4,0,25,121,0,5.3,0
2014,5,11,71,197,0,0,4.62,0,0,4.33,7.04,34.5,123,11,4,0,6,102,0,5.6,0
2014,6,2,74,214,0,0,0,0,0,4.2,7.17,30,113,0,1,0,32,32,0,6.3,0
2014,6,6,78,325,0,0,5.19,0,0,4.69,8.14,27.5,100,23,2,0,32,64,0,5.2,0
2014,6,3,75,306,0,0,5.06,0,0,0,7.92,33.5,106,26,0,0,0,0,0,5.2,0
2014,5,11,71,198,0,0,4.42,0,0,0,7.35,38,119,10,3,0,15,79,0,5.3,0
2014,5,11,71,178,0,0,4.51,0,0,4.22,7.16,33,116,0,0,0,0,0,0,4.9,0
2014,5,10,70,179,0,0,4.34,0,0,4.12,6.91,36.5,119,0,3,0,27,91,0,5,0
2014,6,0,72,238,0,0,5.03,0,0,4.56,7.77,31,108,16,0,0,0,0,0,5.2,0
2014,6,1,73,251,0,0,4.86,0,0,4.26,6.98,33,116,23,3,0,9,73,0,5.4,0
2014,6,4,76,211,0,0,4.42,0,0,4.15,7.18,39,124,16,4,0,22,118,0,5.3,0
2014,6,1,73,211,0,0,4.49,0,0,4.26,6.96,36.5,125,19,1,0,27,27,0,5.3,0
2014,6,3,75,249,0,0,4.78,0,0,4.3,7.22,31,112,30,0,0,0,0,0,5.2,0
2014,5,10,70,188,0,0,4.58,0,0,3.94,6.74,31,115,16,0,0,0,0,0,5.2,0
2014,6,2,74,224,0,0,4.62,0,0,4.32,7.14,30,112,0,0,0,0,0,0,5.2,0
2014,5,9,69,192,0,0,4.46,0,0,4.01,6.77,39,122,20,7,0,26,218,0,5.1,0
2014,5,9,69,207,0,0,4.7,0,0,4.38,7.08,32.5,115,19,4,0,21,117,0,5.8,0
2014,6,2,74,214,0,0,4.69,0,0,4.2,0,34.5,110,0,2,0,4,36,0,5.8,0
2014,6,1,73,337,0,0,5.47,0,0,0,7.89,26,88,32,6,0,5,165,0,5.2,0
2014,6,0,72,206,0,0,0,0,0,0,0,0,0,17,7,0,27,219,0,5.4,0
2014,6,5,77,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0
2014,6,6,78,271,0,0,4.77,0,0,0,7.26,32,112,22,3,0,24,88,0,5,0
2014,6,1,73,208,0,0,4.58,0,0,4.16,7.16,33,119,11,1,0,21,21,0,6.1,0
2014,6,5,77,266,0,0,4.53,0,0,0,7.27,37.5,124,21,1,0,1,1,0,7.5,0
2014,6,0,72,191,0,0,4.56,0,0,4.32,7.28,36.5,122,10,4,0,13,109,0,5.4,0
2014,6,6,78,225,0,0,4.56,0,0,4.51,7.33,32.5,0,21,0,0,0,0,0,5.4,0
2014,6,5,77,314,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,5.4,0
2014,5,10,70,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0
2014,5,11,71,177,0,0,0,0,0,0,0,0,0,0,4,0,18,114,0,5.3,0
2014,5,10,70,189,0,0,4.33,0,0,3.81,6.76,36,120,16,1,0,20,20,0,5.8,0
2014,5,11,71,184,0,0,4.5,0,0,3.9,6.53,40,120,12,0,0,0,0,0,4.8,0
2014,5,11,71,271,0,0,4.95,0,0,4.58,7.68,28.5,111,23,0,0,0,0,0,5.1,0
2014,6,0,72,209,0,0,4.48,0,0,4.26,7.01,34.5,125,0,0,0,0,0,0,5,0
2014,6,3,75,273,0,0,4.84,0,0,0,7.19,31.5,108,24,3,0,8,72,0,5.4,0
2014,5,11,71,224,0,0,4.57,0,0,0,0,38,117,23,0,0,0,0,0,5,0
2014,5,10,70,202,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,5.2,0
2014,6,0,72,197,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5.2,0
2014,6,4,76,235,0,0,4.77,0,0,0,0,32.5,0,0,0,0,0,0,0,4.7,0
2014,5,11,71,199,0,0,4.51,0,0,0,0,0,0,15,1,0,24,24,0,5.9,0
2014,6,1,73,198,0,0,4.59,0,0,4.3,6.86,35,133,11,4,0,31,127,0,5.3,0
2014,6,0,72,212,0,0,4.64,0,0,4.5,7.55,32,111,14,8,0,24,248,0,5.2,0
2014,5,11,71,203,0,0,4.41,0,0,4.27,7.15,32.5,117,17,7,0,3,195,0,5.2,0
2014,6,1,73,285,0,0,4.68,0,0,0,7.11,32,116,35,1,0,13,13,0,5.4,0
2014,6,3,75,190,0,0,4.52,0,0,4.24,7.04,33.5,118,8,8,0,23,247,0,5.2,0
2014,6,4,76,313,0,0,5.42,0,0,4.89,8.14,24,101,23,5,0,9,137,0,5.4,0
2014,6,3,75,268,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,5,0
2014,6,4,76,273,0,0,4.92,0,0,0,6.83,31,114,22,2,0,28,60,0,5.8,0
2014,6,2,74,288,0,0,0,0,0,0,0,0,0,26,1,0,29,29,0,5.3,0
2014,6,4,76,250,0,0,4.6,0,0,0,0,32,120,24,1,0,10,10,0,6.4,0
2014,6,2,74,253,0,0,4.79,0,0,0,7.2,34.5,115,19,0,0,0,0,0,5.1,0
2014,6,4,76,313,0,0,5.25,0,0,4.82,7.95,27,99,26,5,0,15,143,0,5,0
2014,5,9,69,197,0,0,4.45,0,0,3.95,6.69,39.5,120,15,4,0,10,106,0,5.4,0
2014,6,1,73,334,0,0,5.27,0,0,0,7.81,28,92,25,4,0,11,107,0,4.8,0
2014,6,1,73,261,0,0,5.01,0,0,0,7.67,34,112,28,7,0,18,210,0,5.1,0
2014,6,2,74,225,0,0,4.45,0,0,0,0,0,0,19,7,0,17,209,0,4.8,0
2014,6,5,77,231,0,0,4.53,0,0,4.26,7.08,37,0,12,1,0,7,7,0,6.2,0
2014,6,1,73,213,0,0,4.51,0,0,4.21,7.07,34.5,122,13,4,0,19,115,0,5.3,0
2014,6,0,72,213,0,0,4.59,0,0,4.13,7.05,35,117,17,6,0,22,182,0,5.4,0
2014,6,2,74,212,0,0,4.99,0,0,4.5,7.55,28,103,0,6,0,23,183,0,5.2,0
2014,6,6,78,330,0,0,5.37,0,0,4.86,8.13,26.5,103,36,0,0,0,0,0,4.6,0
2014,6,1,73,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2014,6,3,75,315,0,0,0,0,0,0,0,0,0,24,2,0,19,51,0,5.5,0
2014,6,5,77,265,0,0,4.76,0,0,4.26,7.1,31.5,116,25,3,0,1,65,0,5.5,0
2014,5,9,69,207,0,0,4.75,0,0,0,7.07,32,113,20,0,0,0,0,0,4.8,0
2014,6,5,77,323,0,0,5.28,0,0,5,8.24,23.5,97,26,5,0,12,140,0,5.2,0
2014,5,11,71,224,0,0,4.72,0,0,0,6.9,36.5,120,0,0,0,0,0,0,5.1,0
2014,6,2,74,252,0,0,0,0,0,0,0,0,0,0,1,0,23,23,0,5.4,0
2014,6,2,74,248,0,0,4.7,0,0,0,0,36,120,30,4,0,30,126,0,5.2,0
2014,6,1,73,217,0,0,4.52,0,0,4.18,7.06,36,126,0,0,0,0,0,0,5,0
2014,5,11,71,189,0,0,4.56,0,0,4.33,7.07,36,124,7,0,0,0,0,0,5.1,0
2014,5,8,68,206,0,0,4.58,0,0,4.26,7.11,31.5,118,0,4,0,7,103,0,5.6,0
2014,6,0,72,190,0,0,4.49,0,0,4.19,6.9,38.5,128,12,1,0,14,14,0,5.4,0
2014,6,5,77,316,0,0,5.16,0,0,5.16,7.87,24.5,98,25,7,0,1,193,0,5.3,0
2014,5,11,71,220,0,0,4.49,0,0,4.18,6.78,36.5,116,0,7,0,12,204,0,5.1,0
2014,5,10,70,190,0,0,0,0,0,0,0,0,0,15,6,0,28,188,0,5.3,0
2014,6,0,72,193,0,0,4.38,0,0,4.04,6.62,36.5,122,11,3,0,23,87,0,4.5,0
2014,5,7,67,185,0,0,4.49,0,0,0,0,0,0,15,8,0,20,244,0,5,0
2014,6,2,74,226,0,0,4.97,0,0,4.26,7.04,30.5,110,0,2,0,30,62,0,5.4,0
2014,6,4,76,259,0,0,4.7,0,0,0,7.19,37,122,26,0,0,0,0,0,5.3,0
2014,5,11,71,234,0,0,4.91,0,0,0,0,33,116,28,5,0,26,154,0,5.2,0
2014,6,0,72,202,0,0,4.37,0,0,0,6.92,35.5,126,20,1,0,8,8,0,6.3,0
2014,6,6,78,260,0,0,4.89,0,0,4.44,7.42,33.5,120,0,4,0,3,99,0,5,0
2014,5,11,71,194,0,0,4.52,0,0,4.34,6.8,37,123,11,7,0,5,197,0,5,0
2014,6,0,72,199,0,0,4.64,0,0,4.11,6.68,35.5,119,8,5,0,14,142,0,5.1,0
2014,6,0,72,208,0,0,0,0,0,0,0,0,0,0,7,0,9,201,0,5.2,0
2014,6,4,76,257,0,0,0,0,0,0,0,26.5,113,0,0,0,0,0,0,5.2,0
2014,6,5,77,316,0,0,5.19,0,0,4.47,7.49,26.5,108,26,0,0,0,0,0,5.2,0
2014,6,6,78,310,0,0,5.02,0,0,0,7.87,35.5,114,32,2,0,5,37,0,6.1,0
2014,5,10,70,188,0,0,4.5,0,0,4.27,7.14,35.5,119,15,7,0,24,216,0,5.2,0
2014,6,3,75,323,0,0,5.34,0,0,4.83,8.26,21.5,100,0,6,0,19,179,0,5,0
2014,5,9,69,197,0,0,4.69,0,0,4.2,7.01,33.5,118,20,0,0,0,0,0,5.3,0
2014,6,3,75,304,0,0,5.15,0,0,4.86,7.97,27,113,27,0,0,0,0,0,5.2,0
2014,6,6,78,281,0,0,0,0,0,0,0,0,0,21,5,0,13,141,0,5.3,0
2014,6,1,73,198,0,0,4.5,0,0,4.2,7.08,36.5,118,15,6,0,30,190,0,5.2,0
2014,6,3,75,258,0,0,4.91,0,0,0,0,29,0,0,0,0,0,0,0,5,0
2014,6,7,79,331,0,0,5.04,0,0,4.77,8.15,24,95,0,8,0,13,237,0,5.6,0
2014,5,9,69,193,0,0,4.48,0,0,4.27,6.84,35.5,125,18,6,0,25,185,0,5.2,0
2014,6,4,76,246,0,0,4.87,0,0,4.35,7.04,33,109,0,0,0,0,0,0,5,0
2014,6,1,73,233,0,0,4.66,0,0,0,0,29,113,20,2,0,23,55,0,5.8,0
2014,6,0,72,240,0,0,4.74,0,0,4.45,7.15,31.5,116,23,4,0,23,119,0,5,0
2014,6,0,72,189,0,0,0,0,0,0,0,0,0,0,8,0,4,228,0,4.5,0
2014,6,4,76,223,0,0,4.65,0,0,4.2,6.89,27.5,108,13,0,0,0,0,0,5.1,0
2014,6,3,75,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2014,6,6,78,257,0,0,4.69,0,0,0,0,38.5,117,0,0,0,0,0,0,5.4,0
2014,5,11,71,206,0,0,4.51,0,0,0,0,35.5,116,14,3,0,22,86,0,5.3,0
2014,5,11,71,196,0,0,4.49,0,0,4.19,7.26,35.5,118,15,4,0,26,122,0,5.7,0
2014,6,1,73,198,0,0,4.55,0,0,4.5,7.23,31,120,14,0,0,0,0,0,5.1,0
2014,6,5,77,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0
2014,6,0,72,230,0,0,4.66,0,0,0,0,34.5,114,19,2,0,25,57,0,6.2,0
2014,6,2,74,290,0,0,5.1,0,0,0,7.23,29.5,108,20,0,0,0,0,0,4.9,0
2014,6,4,76,304,0,0,5.13,0,0,4.37,7.3,26,103,22,0,0,0,0,0,5.2,0
2014,6,1,73,254,0,0,0,0,0,0,0,0,0,0,7,0,11,203,0,5.2,0
2014,6,0,72,195,0,0,4.51,0,0,4,6.75,38,128,13,6,0,27,187,0,5.2,0
2014,6,3,75,336,0,0,5.51,0,0,4.78,8.25,29,108,30,3,0,17,81,0,6,0
2014,6,5,77,269,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,5,0
2014,6,6,78,311,0,0,5.34,0,0,4.56,7.42,29,103,22,1,0,19,19,0,5.6,0
2014,5,10,70,180,0,0,4.44,0,0,4.19,6.81,39,0,9,6,0,24,184,0,5.3,0
2014,6,3,75,219,0,0,4.42,0,0,3.98,6.64,37.5,123,20,8,0,12,236,0,5.3,0
2014,6,3,75,218,0,0,4.61,0,0,4.33,0,41.5,128,13,2,0,26,58,0,5.3,0
2014,6,3,75,247,0,0,4.63,0,0,0,6.97,36,123,18,0,0,0,0,0,5.2,0
2014,6,6,78,259,0,0,4.85,0,0,4.6,7.38,35,115,24,0,0,0,0,0,5.3,0
2014,6,2,74,299,0,0,5.06,0,0,0,0,29.5,102,27,2,0,16,48,0,5.6,0
2014,6,2,74,308,0,0,5.24,0,0,0,7.93,24.5,102,20,0,0,0,0,0,5.6,0
2014,6,2,74,200,0,0,4.45,0,0,4.24,6.82,38.5,124,12,5,0,1,129,0,5.3,0
2014,6,0,72,209,0,0,4.6,0,0,0,0,35.5,118,16,7,0,30,222,0,5.3,0
2014,6,5,77,297,0,0,5.11,0,0,4.64,7.4,29,111,26,6,0,13,173,0,5.2,0
2014,6,3,75,240,0,0,4.74,0,0,0,0,33.5,115,0,0,0,0,0,0,5.3,0
2014,6,4,76,322,0,0,5.35,0,0,0,7.73,27.5,101,25,4,0,16,112,0,5.6,0
2014,6,2,74,235,0,0,4.6,0,0,0,7.16,40.5,124,21,0,0,0,0,0,5.2,0
2014,6,0,72,188,0,0,4.48,0,0,4.27,6.82,33,119,0,6,0,29,189,0,5.4,0
2014,6,3,75,240,0,0,4.77,0,0,4.3,7.22,30,116,24,0,0,0,0,0,5.2,0
2014,5,8,68,194,0,0,4.43,0,0,4.13,7.07,34.5,118,20,0,0,0,0,0,5.1,0
2014,5,8,68,184,0,0,4.55,0,0,4.4,7.26,37.5,124,14,2,0,9,41,0,5.2,0
2014,6,3,75,249,0,0,4.7,0,0,4.32,7.25,30,113,23,6,0,14,174,0,5.1,0
2014,6,1,73,326,0,0,5.08,0,0,0,7.93,28.5,99,28,0,0,0,0,0,5.1,0
2014,6,2,74,233,0,0,0,0,0,0,0,32,122,16,3,0,7,71,0,5.2,0
2014,6,7,79,322,0,0,5.59,0,0,4.84,7.71,27.5,96,21,2,0,12,44,0,5.8,0
2014,6,0,72,207,0,0,4.7,0,0,0,0,36.5,127,24,0,0,0,0,0,5,0
2014,5,11,71,205,0,0,4.77,0,0,0,0,28.5,110,12,2,0,31,63,0,5.6,0
2014,6,4,76,313,0,0,0,0,0,4.7,8.22,23.5,102,36,0,0,0,0,0,5.2,0
2014,6,2,74,215,0,0,0,0,0,0,0,0,0,23,2,0,24,56,0,5.2,0
2014,6,3,75,251,0,0,4.8,0,0,0,7.46,34.5,113,20,2,0,2,34,0,6.1,0
2014,5,9,69,190,0,0,4.48,0,0,4.4,7.12,33,120,16,5,0,5,133,0,4.8,0
2014,6,0,72,192,0,0,4.52,0,0,4.01,0,38,127,0,2,0,7,39,0,6.2,0
2014,6,4,76,303,0,0,0,0,0,4.4,7.57,29,108,21,8,0,22,246,0,5.2,0
2014,6,2,74,252,0,0,4.5,0,0,0,0,34,128,20,0,0,0,0,0,5,0
2014,6,3,75,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2014,6,7,79,309,0,0,4.87,0,0,4.49,7.39,30.5,117,29,1,0,11,11,0,6.2,0
2014,5,10,70,211,0,0,4.6,0,0,4.47,7.05,36.5,122,15,0,0,0,0,0,5.2,0
2014,6,6,78,311,0,0,5.35,0,0,0,0,26.5,100,30,3,0,29,93,0,5.3,0
2014,6,3,75,296,0,0,0,0,0,0,0,27,0,36,6,0,1,161,0,5.1,0
2014,6,2,74,225,0,0,4.66,0,0,4.3,7.15,0,122,0,0,0,0,0,0,5.1,0
2014,6,5,77,320,0,0,0,0,0,0,0,0,0,0,3,0,14,78,0,5.3,0
2014,5,11,71,217,0,0,4.65,0,0,4.35,7.15,32.5,119,12,0,0,0,0,0,5.6,0
2014,6,8,80,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0
2014,6,4,76,218,0,0,4.6,0,0,4.25,7.07,36,124,20,0,0,0,0,0,5.1,0
2014,6,4,76,242,0,0,4.61,0,0,0,0,39,128,15,0,0,0,0,0,5.3,0
2014,6,5,77,249,0,0,0,0,0,0,0,0,0,18,5,0,22,150,0,5.2,0
2014,6,5,77,258,0,0,4.82,0,0,4.35,7.38,29.5,116,28,5,0,27,155,0,5.1,0
2014,6,0,72,217,0,0,4.76,0,0,4.2,6.55,29.5,109,0,0,0,0,0,0,5,0
2014,6,3,75,251,0,0,4.65,0,0,4.18,7.08,40,128,23,1,0,5,5,0,6.7,0
2014,6,2,74,216,0,0,4.89,0,0,0,0,27,0,0,0,0,0,0,0,5.1,0
2014,6,2,74,296,0,0,5.16,0,0,0,7.78,28,101,29,0,0,0,0,0,5.2,0
2014,6,0,72,207,0,0,4.68,0,0,4.03,6.75,31.5,113,0,1,0,22,22,0,5.9,0
2014,6,4,76,252,0,0,4.89,0,0,0,7.08,32,108,14,4,0,12,108,0,5.4,0
2014,6,6,78,272,0,0,4.72,0,0,0,7.2,35.5,129,22,3,0,20,84,0,5.3,0
2014,6,3,75,320,0,0,0,0,0,0,0,0,0,23,3,0,6,70,0,5.5,0
2014,6,4,76,308,0,0,0,0,0,4.59,7.65,28,106,29,1,0,16,16,0,6,0
2014,5,8,68,207,0,0,4.5,0,0,4.15,0,38.5,126,0,3,0,11,75,0,5.8,0
2014,6,4,76,223,0,0,5.26,0,0,4.36,7.14,25.5,105,0,0,0,0,0,0,5.2,0
2014,6,5,77,308,0,0,5.07,0,0,4.47,7.34,30.5,105,24,1,0,6,6,0,6.7,0
2014,6,3,75,212,0,0,4.46,0,0,4.18,6.95,35.5,120,21,2,0,10,42,0,5.6,0
2014,6,6,78,271,0,0,5.21,0,0,0,7.43,32,116,21,0,0,0,0,0,5.2,0
2014,6,3,75,220,0,0,4.94,0,0,4.34,7.18,28,99,0,6,0,4,164,0,5.6,0
2014,6,7,79,352,0,0,0,0,0,0,0,20.5,97,27,7,0,23,215,0,5.6,0
2014,5,10,70,196,0,0,0,0,0,0,0,0,0,0,3,0,16,80,0,5.1,0
2014,6,3,75,211,0,0,4.51,0,0,4.18,7.29,39,129,0,4,0,20,116,0,5.4,0
2014,5,9,69,209,0,0,4.41,0,0,4.12,6.83,40.5,132,32,3,0,32,96,0,5.2,0
2014,6,5,77,224,0,0,0,0,0,0,0,0,0,0,6,0,18,178,0,5.3,0
2014,6,6,78,309,0,0,5.37,0,0,4.64,7.79,26,101,28,2,0,27,59,0,5.6,0
2014,6,2,74,247,0,0,0,0,0,0,0,0,0,0,8,0,21,245,0,5.1,0
2014,6,4,76,260,0,0,4.95,0,0,0,0,27.5,109,17,0,0,0,0,0,4.9,0
2014,5,11,71,192,0,0,4.63,0,0,4,6.57,34,117,0,8,0,30,254,0,5.2,0
2014,6,2,74,221,0,0,4.4,0,0,4.3,7.02,39.5,132,13,3,0,26,90,0,5.8,0
